WORD,ID,INVERSE DOCUMENT FREQUENCY
jersey,3395,6.025141073467366
jesse,3396,6.3818160174060985
jessica,3397,6.5359666972333565
jesus,3398,6.941431805341521
jet,3399,6.7182882540273114
jewelry,3400,6.7182882540273114
jig,3401,6.5359666972333565
jill,3402,4.435905868350785
jim,3403,4.376482447879984
jimmy,3404,6.7182882540273114
jlshankster,3405,6.130501589125192
joan,3406,5.842819516673411
joanie,3407,5.2832037287379885
joanne,3408,5.149672336113466
job,3409,4.590056548178043
jobsonline,3410,8.327726166461412
jody,3411,6.130501589125192
joe,3412,5.494512822405196
john,3413,3.4914442595099335
johnny,3414,6.7182882540273114
johnson,3415,4.233381604239311
join,3416,4.284674898626862
joined,3417,5.929830893663041
joining,3418,5.842819516673411
joint,3419,5.331993892907421
jon,3420,6.3818160174060985
jonathan,3421,6.7182882540273114
jones,3422,3.6929971782317756
jordan,3423,6.3818160174060985
joseph,3424,6.3818160174060985
josey,3425,5.331993892907421
journal,3426,6.130501589125192
jpg,3427,5.619675965359201
juanita,3428,6.7182882540273114
judge,3429,5.494512822405196
judy,3430,6.025141073467366
jul,3431,6.5359666972333565
julia,3432,5.031889300457083
juliann,3433,5.842819516673411
julie,3434,3.4914442595099335
july,3435,2.96175015143956
jump,3436,6.025141073467366
jun,3437,6.3818160174060985
june,3438,3.1403403606206566
junior,3439,6.7182882540273114
junk,3440,6.941431805341521
juno,3441,6.130501589125192
jury,3442,6.7182882540273114
justin,3443,6.5359666972333565
kam,3444,5.842819516673411
karen,3445,4.4157031610332655
karie,3446,6.5359666972333565
karpenkov,3447,7.6345789859014666
karry,3448,6.025141073467366
kasemervisz,3449,6.941431805341521
katherine,3450,4.023661073257242
kathryn,3451,5.619675965359201
kathy,3452,4.995521656286208
katie,3453,6.941431805341521
katy,3454,3.8733788702079037
kc,3455,4.861990263661685
keep,3456,3.1019794927482103
keeping,3457,5.55513744422163
keiser,3458,6.130501589125192
keith,3459,6.248284624781576
kelley,3460,6.7182882540273114
kellie,3461,7.229113877793302
kelly,3462,4.664164520331765
kemp,3463,6.025141073467366
ken,3464,4.051060047445357
kendall,3465,6.130501589125192
kenne,3466,5.4373544085652465
kenneth,3467,4.716808253817187
kenny,3468,5.762776808999875
keno,3469,7.229113877793302
kenseaman,3470,6.3818160174060985
kent,3471,6.5359666972333565
kenton,3472,6.941431805341521
kept,3473,4.831218604994931
kerr,3474,6.5359666972333565
kerry,3475,6.3818160174060985
kevin,3476,4.664164520331765
key,3477,4.284674898626862
keyboard,3478,6.3818160174060985
keyes,3479,6.941431805341521
keystone,3480,6.5359666972333565
keyword,3481,6.3818160174060985
khan,3482,6.3818160174060985
khttp,3483,7.229113877793302
khumalo,3484,8.327726166461412
kick,3485,6.7182882540273114
kid,3486,5.619675965359201
kill,3487,6.248284624781576
killed,3488,5.383287187294971
killer,3489,5.762776808999875
killing,3490,6.248284624781576
kim,3491,4.716808253817187
kimat,3492,7.229113877793302
kimberlee,3493,6.5359666972333565
kimberlite,3494,8.327726166461412
kimberly,3495,5.069629628439929
kin,3496,6.3818160174060985
kind,3497,3.97101733977182
kinder,3498,6.248284624781576
kindly,3499,6.7182882540273114
kinesic,3500,7.6345789859014666
king,3501,4.376482447879984
kingdom,3502,6.7182882540273114
kingwood,3503,5.762776808999875
kinsey,3504,6.941431805341521
kirkwood,3505,7.6345789859014666
kit,3506,6.3818160174060985
kitchen,3507,6.3818160174060985
kleberg,3508,6.941431805341521
klein,3509,5.929830893663041
klussmann,3510,6.3818160174060985
knew,3511,5.619675965359201
knle,3512,8.327726166461412
kno,3513,8.327726166461412
know,3514,1.5444009658574516
knowing,3515,6.7182882540273114
knowledge,3516,4.926528784799256
known,3517,4.566526050767849
knox,3518,5.4373544085652465
koch,3519,4.960430336474937
kong,3520,6.941431805341521
kori,3521,6.941431805341521
kponton,3522,6.130501589125192
kri,3523,6.130501589125192
kris,3524,6.025141073467366
kristen,3525,4.716808253817187
kristin,3526,5.494512822405196
kwbt,3527,8.327726166461412
kyle,3528,5.108850341593211
kylie,3529,7.6345789859014666
la,3530,5.236683713103096
label,3531,6.7182882540273114
labeled,3532,6.5359666972333565
labor,3533,6.025141073467366
lack,3534,5.619675965359201
lacy,3535,5.929830893663041
lady,3536,5.383287187294971
lagos,3537,6.7182882540273114
laid,3538,6.130501589125192
lake,3539,5.383287187294971
lakeland,3540,8.327726166461412
lal,3541,6.7182882540273114
lamadrid,3542,4.893738961976265
lamay,3543,6.941431805341521
lambert,3544,6.5359666972333565
lamphier,3545,4.267283155914992
lan,3546,6.941431805341521
land,3547,5.069629628439929
lane,3548,6.025141073467366
language,3549,5.031889300457083
lannou,3550,3.8733788702079037
laporte,3551,7.229113877793302
laptop,3552,5.331993892907421
large,3553,4.16884308310174
larger,3554,5.688668836846153
largest,3555,5.069629628439929
larrissa,3556,6.7182882540273114
larry,3557,5.4373544085652465
laser,3558,6.941431805341521
last,3559,2.6787519283002053
lasting,3560,6.7182882540273114
late,3561,4.03726672531302
lately,3562,6.941431805341521
later,3563,4.20059178141632
lateral,3564,5.842819516673411
latest,3565,4.153338896565774
lauderdale,3566,6.7182882540273114
laugh,3567,6.248284624781576
launch,3568,5.55513744422163
launched,3569,6.130501589125192
launching,3570,6.7182882540273114
laura,3571,5.2832037287379885
lauraan,3572,8.327726166461412
lauri,3573,3.94569953178753
lavorato,3574,6.5359666972333565
law,3575,4.831218604994931
lawrence,3576,6.5359666972333565
lawyer,3577,6.7182882540273114
lay,3578,5.494512822405196
layout,3579,6.7182882540273114
lb,3580,6.5359666972333565
le,3581,3.1515764338875822
lead,3582,4.614154099757104
leaden,3583,8.327726166461412
leader,3584,4.638846712347475
leadership,3585,5.929830893663041
leading,3586,5.108850341593211
leaf,3587,6.7182882540273114
league,3588,6.5359666972333565
leak,3589,6.941431805341521
learn,3590,4.284674898626862
learned,3591,6.7182882540273114
learning,3592,5.331993892907421
learns,3593,6.7182882540273114
lease,3594,5.842819516673411
least,3595,4.5435365325431505
leave,3596,4.302374475726262
leaving,3597,5.494512822405196
led,3598,5.55513744422163
ledger,3599,7.6345789859014666
lee,3600,3.8733788702079037
left,3601,3.94569953178753
lefta,3602,8.327726166461412
lega,3603,6.5359666972333565
legacy,3604,7.229113877793302
legal,3605,4.153338896565774
legally,3606,6.7182882540273114
legend,3607,6.941431805341521
legislation,3608,5.069629628439929
lehman,3609,6.248284624781576
lenart,3610,5.55513744422163
lender,3611,6.248284624781576
length,3612,5.494512822405196
leslie,3613,5.236683713103096
lesser,3614,6.7182882540273114
lesson,3615,5.149672336113466
let,3616,1.723782341860939
leth,3617,7.6345789859014666
letter,3618,3.861818047806828
letterhead,3619,6.7182882540273114
lev,3620,6.7182882540273114
level,3621,3.7738492748608707
leverage,3622,6.248284624781576
levitra,3623,5.494512822405196
levy,3624,6.025141073467366
lewis,3625,5.929830893663041
li,3626,5.762776808999875
liability,3627,6.3818160174060985
liable,3628,6.5359666972333565
liberia,3629,7.6345789859014666
liberty,3630,6.248284624781576
library,3631,6.7182882540273114
licarione,3632,7.6345789859014666
license,3633,5.762776808999875
licensed,3634,4.995521656286208
licensing,3635,7.229113877793302
lie,3636,5.236683713103096
lien,3637,6.7182882540273114
lieutenant,3638,7.229113877793302
life,3639,3.8850749099710953
lifestyle,3640,6.5359666972333565
lifetime,3641,6.130501589125192
lift,3642,6.130501589125192
lifted,3643,6.7182882540273114
light,3644,4.614154099757104
lightfoot,3645,5.55513744422163
lighting,3646,7.229113877793302
lightly,3647,6.5359666972333565
lightning,3648,6.941431805341521
like,3649,2.3954809790134006
likely,3650,5.108850341593211
lillian,3651,6.7182882540273114
lilly,3652,5.842819516673411
limit,3653,5.331993892907421
limitation,3654,6.025141073467366
limited,3655,3.7027533531771404
limo,3656,7.6345789859014666
linda,3657,5.2832037287379885
lindley,3658,5.192231950532262
line,3659,2.9071911671891257
lined,3660,6.130501589125192
link,3661,3.25882196424118
linked,3662,5.688668836846153
lipitor,3663,5.762776808999875
liqueur,3664,6.941431805341521
liquid,3665,5.149672336113466
liquidation,3666,5.842819516673411
lisa,3667,3.3932522333307196
list,3668,2.736739185950555
listed,3669,4.0650462894200965
listen,3670,5.688668836846153
listing,3671,4.4157031610332655
literally,3672,6.5359666972333565
litigation,3673,5.619675965359201
littie,3674,6.7182882540273114
little,3675,3.7027533531771404
lium,3676,6.3818160174060985
live,3677,4.744207228005301
living,3678,5.383287187294971
livonia,3679,6.5359666972333565
liz,3680,4.267283155914992
llc,3681,4.772378104971998
lloyd,3682,3.7427586877908396
lls,3683,6.7182882540273114
lng,3684,7.229113877793302
loa,3685,6.5359666972333565
load,3686,4.80136564184525
loaded,3687,6.248284624781576
loading,3688,5.031889300457083
loan,3689,5.2832037287379885
loc,3690,6.7182882540273114
local,3691,4.80136564184525
locate,3692,5.842819516673411
located,3693,4.80136564184525
location,3694,4.051060047445357
lock,3695,5.619675965359201
locked,3696,6.5359666972333565
locker,3697,6.3818160174060985
lockhart,3698,6.3818160174060985
lofton,3699,6.7182882540273114
log,3700,5.031889300457083
logged,3701,6.7182882540273114
logic,3702,7.229113877793302
login,3703,5.842819516673411
logistics,3704,3.7326063163268217
logo,3705,4.664164520331765
logon,3706,6.3818160174060985
loibl,3707,6.941431805341521
lomax,3708,7.229113877793302
lon,3709,5.688668836846153
london,3710,5.149672336113466
lone,3711,4.435905868350785
lonestar,3712,4.716808253817187
long,3713,3.378966276083243
longer,3714,4.023661073257242
longines,3715,7.229113877793302
loo,3716,5.929830893663041
look,3717,2.7517770633150955
looked,3718,4.861990263661685
looking,3719,3.2463218014769484
loop,3720,5.688668836846153
lopez,3721,6.5359666972333565
lord,3722,6.5359666972333565
loring,3723,6.7182882540273114
lorraine,3724,5.842819516673411
los,3725,5.494512822405196
lose,3726,4.477578564751353
losing,3727,6.3818160174060985
loss,3728,3.7027533531771404
lost,3729,5.069629628439929
lot,3730,4.138071424434986
lotteria,3731,8.327726166461412
lottery,3732,5.929830893663041
lotto,3733,6.7182882540273114
lotus,3734,6.248284624781576
lou,3735,6.7182882540273114
loudspeaker,3736,6.941431805341521
louis,3737,5.2832037287379885
louise,3738,6.5359666972333565
louisiana,3739,4.566526050767849
louse,3740,6.7182882540273114
love,3741,3.97101733977182
loving,3742,6.130501589125192
low,3743,3.673765816303888
lower,3744,4.499084769972317
lowest,3745,4.716808253817187
loyal,3746,6.941431805341521
loyalty,3747,6.941431805341521
lozano,3748,6.5359666972333565
lqgcibz,3749,8.327726166461412
lrc,3750,7.229113877793302
lsk,3751,3.8168666599445613
lsp,3752,4.216852302288101
lst,3753,3.8279164961311465
ltd,3754,4.499084769972317
lubrizol,3755,7.6345789859014666
lucas,3756,6.3818160174060985
luck,3757,4.831218604994931
lucky,3758,5.4373544085652465
luis,3759,6.025141073467366
lump,3760,6.248284624781576
lunch,3761,5.4373544085652465
luong,3762,4.5435365325431505
luther,3763,6.025141073467366
lutz,3764,6.941431805341521
lynn,3765,6.130501589125192
lyon,3766,5.762776808999875
lyondell,3767,5.688668836846153
maake,3768,7.229113877793302
mac,3769,7.6345789859014666
machine,3770,5.762776808999875
machinery,3771,6.7182882540273114
macintosh,3772,6.941431805341521
mack,3773,5.108850341593211
macromedia,3774,5.4373544085652465
mad,3775,6.3818160174060985
madam,3776,5.929830893663041
made,3777,2.9570881383337486
madonna,3778,6.941431805341521
madras,3779,8.327726166461412
madrid,3780,6.941431805341521
magazine,3781,5.842819516673411
magic,3782,6.5359666972333565
magnitude,3783,6.7182882540273114
mai,3784,6.130501589125192
maiiings,3785,6.5359666972333565
mail,3786,2.604141064509031
mailbox,3787,6.025141073467366
mailed,3788,5.762776808999875
mailer,3789,6.025141073467366
mailing,3790,4.267283155914992
maillet,3791,6.941431805341521
mailman,3792,6.248284624781576
mailto,3793,4.614154099757104
main,3794,5.149672336113466
mainly,3795,6.5359666972333565
maintain,3796,5.192231950532262
maintaining,3797,6.025141073467366
maintenance,3798,4.80136564184525
majeure,3799,5.55513744422163
major,3800,4.3574342529092895
majority,3801,6.3818160174060985
majorwitz,3802,6.941431805341521
majure,3803,6.130501589125192
make,3804,2.469793011977952
maker,3805,5.688668836846153
making,3806,4.233381604239311
mal,3807,7.229113877793302
malcolm,3808,6.5359666972333565
maldonado,3809,6.941431805341521
male,3810,5.929830893663041
mall,3811,6.7182882540273114
mammoth,3812,6.5359666972333565
man,3813,4.521063676691091
manage,3814,5.149672336113466
managed,3815,6.025141073467366
management,3816,3.1182400136199906
manager,3817,3.5319356208646706
managing,3818,5.031889300457083
mandatory,3819,6.3818160174060985
mandy,3820,6.7182882540273114
mane,3821,6.941431805341521
manfred,3822,6.5359666972333565
manipulation,3823,6.941431805341521
mann,3824,6.7182882540273114
manner,3825,5.55513744422163
manual,3826,5.2832037287379885
manually,3827,5.929830893663041
manufacture,3828,6.7182882540273114
manufacturer,3829,5.842819516673411
manufacturing,3830,6.7182882540273114
many,3831,3.2525523512275845
mao,3832,5.842819516673411
map,3833,5.842819516673411
mar,3834,4.566526050767849
march,3835,2.8724050511037102
marchand,3836,6.7182882540273114
marcus,3837,6.7182882540273114
margin,3838,6.130501589125192
maria,3839,5.55513744422163
marilyn,3840,6.5359666972333565
maritta,3841,6.7182882540273114
mark,3842,3.134769315571201
marked,3843,6.7182882540273114
market,3844,3.467913762099739
marketer,3845,6.025141073467366
marketing,3846,3.7738492748608707
marketplace,3847,6.248284624781576
marlene,3848,6.248284624781576
marlin,3849,6.248284624781576
marol,3850,6.941431805341521
married,3851,5.688668836846153
marrow,3852,7.229113877793302
marshall,3853,6.130501589125192
marta,3854,5.2832037287379885
martha,3855,6.248284624781576
martin,3856,5.108850341593211
martinez,3857,5.494512822405196
marvia,3858,6.5359666972333565
mary,3859,2.778650081566192
mason,3860,6.5359666972333565
mass,3861,5.842819516673411
massey,3862,8.327726166461412
massive,3863,5.4373544085652465
master,3864,4.926528784799256
mastercard,3865,6.3818160174060985
match,3866,4.926528784799256
matching,3867,5.842819516673411
materia,3868,5.688668836846153
material,3869,4.3574342529092895
materialiy,3870,6.248284624781576
materially,3871,5.031889300457083
matrix,3872,6.130501589125192
matt,3873,5.619675965359201
matter,3874,4.302374475726262
matthew,3875,6.248284624781576
mature,3876,6.7182882540273114
max,3877,5.331993892907421
maximize,3878,6.3818160174060985
maximum,3879,5.383287187294971
maxwell,3880,6.7182882540273114
may,3881,2.2140439866291803
maya,3882,6.130501589125192
maybe,3883,4.690140006735025
maynard,3884,7.229113877793302
mazowita,3885,4.80136564184525
mba,3886,6.5359666972333565
mbd,3887,7.229113877793302
mbi,3888,6.7182882540273114
mbit,3889,6.5359666972333565
mbps,3890,6.7182882540273114
mcauliff,3891,6.5359666972333565
mccabe,3892,6.3818160174060985
mcconnell,3893,6.025141073467366
mccoy,3894,4.320392981228941
mcdermott,3895,6.7182882540273114
mcf,3896,4.216852302288101
mcfd,3897,6.7182882540273114
mcgee,3898,6.025141073467366
mckay,3899,4.4157031610332655
mclarney,3900,5.762776808999875
mcloughlin,3901,5.842819516673411
mcmahon,3902,6.7182882540273114
mcmills,3903,4.772378104971998
mcmullen,3904,6.941431805341521
mcnic,3905,6.941431805341521
mdq,3906,6.7182882540273114
mean,3907,4.03726672531302
meaning,3908,4.499084769972317
meant,3909,5.236683713103096
meantime,3910,5.619675965359201
measure,3911,5.4373544085652465
measured,3912,6.025141073467366
measurement,3913,4.861990263661685
measuring,3914,6.7182882540273114
med,3915,3.72255598047332
medg,3916,8.327726166461412
medic,3917,6.941431805341521
medica,3918,7.229113877793302
medical,3919,4.566526050767849
medication,3920,4.1845914400698785
medicine,3921,5.619675965359201
medium,3922,4.638846712347475
medz,3923,6.7182882540273114
meers,3924,6.7182882540273114
meet,3925,3.839089796729272
meeting,3926,3.475695902541794
mega,3927,6.130501589125192
megan,3928,3.839089796729272
melanie,3929,6.7182882540273114
melba,3930,6.3818160174060985
melbourne,3931,6.7182882540273114
melissa,3932,3.07023079443363
member,3933,4.051060047445357
membership,3934,5.149672336113466
memo,3935,4.690140006735025
memorial,3936,7.6345789859014666
memory,3937,5.4373544085652465
men,3938,4.4157031610332655
ment,3939,6.025141073467366
mental,3940,6.3818160174060985
mention,3941,5.619675965359201
mentioned,3942,4.0650462894200965
menu,3943,5.842819516673411
meoh,3944,6.7182882540273114
merchandise,3945,6.5359666972333565
merchant,3946,5.55513744422163
meredith,3947,5.331993892907421
merger,3948,5.762776808999875
meridia,3949,5.4373544085652465
merit,3950,6.130501589125192
meritenergy,3951,8.327726166461412
merry,3952,6.941431805341521
mesmeric,3953,7.229113877793302
meson,3954,8.327726166461412
mess,3955,6.3818160174060985
message,3956,2.654402899289919
messaging,3957,6.7182882540273114
messenger,3958,7.229113877793302
met,3959,4.614154099757104
meta,3960,6.3818160174060985
metabole,3961,7.229113877793302
metabolic,3962,6.130501589125192
metal,3963,5.842819516673411
meter,3964,1.7470870291764624
methanol,3965,4.435905868350785
method,3966,5.192231950532262
methodology,3967,6.7182882540273114
metz,3968,6.941431805341521
mexico,3969,6.3818160174060985
meyers,3970,3.7126056496201523
mgmt,3971,5.383287187294971
mgr,3972,6.3818160174060985
mgt,3973,6.7182882540273114
mhz,3974,7.229113877793302
miami,3975,6.941431805341521
michael,3976,3.2157383781048683
michelle,3977,6.025141073467366
mick,3978,6.5359666972333565
micro,3979,5.929830893663041
microcap,3980,5.383287187294971
microsoft,3981,3.8850749099710953
mid,3982,4.153338896565774
midcoast,3983,6.941431805341521
midcon,3984,4.284674898626862
middle,3985,5.149672336113466
midlothian,3986,6.941431805341521
midnight,3987,5.929830893663041
midpoint,3988,6.248284624781576
midstream,3989,5.929830893663041
midtex,3990,6.248284624781576
mig,3991,8.327726166461412
might,3992,3.6363782842322676
migrated,3993,6.7182882540273114
migration,3994,6.941431805341521
miilennium,3995,7.6345789859014666
miimizing,3996,6.5359666972333565
mike,3997,3.933277011788973
mild,3998,7.229113877793302
mile,3999,5.236683713103096
miliennium,4000,7.6345789859014666
military,4001,5.762776808999875
mill,4002,4.521063676691091
millenium,4003,6.5359666972333565
millennium,4004,6.248284624781576
miller,4005,5.929830893663041
million,4006,3.7633779749935754
millionaire,4007,7.229113877793302
milwaukee,4008,7.6345789859014666
mime,4009,5.55513744422163
mimi,4010,6.7182882540273114
min,4011,4.893738961976265
mind,4012,4.3574342529092895
mine,4013,5.688668836846153
mineral,4014,5.688668836846153
minhplno,4015,6.3818160174060985
mini,4016,6.941431805341521
minimal,4017,5.688668836846153
minimum,4018,5.149672336113466
mining,4019,6.3818160174060985
miningnews,4020,7.6345789859014666
minister,4021,6.7182882540273114
ministry,4022,7.229113877793302
minnesota,4023,6.025141073467366
minus,4024,6.130501589125192
minute,4025,4.093619661864152
mips,4026,5.619675965359201
mirrior,4027,8.327726166461412
miscellaneous,4028,6.941431805341521
misieading,4029,6.5359666972333565
misleading,4030,5.929830893663041
miss,4031,4.960430336474937
missed,4032,5.383287187294971
missing,4033,4.893738961976265
mistake,4034,6.248284624781576
mistaken,4035,6.7182882540273114
mit,4036,6.3818160174060985
mitcham,4037,6.5359666972333565
mitchell,4038,5.069629628439929
mitosis,4039,8.327726166461412
mix,4040,5.619675965359201
mixed,4041,6.7182882540273114
mjg,4042,6.130501589125192
mke,4043,8.327726166461412
mmbtu,4044,2.2662692475333945
mmbtus,4045,4.638846712347475
mmcf,4046,6.130501589125192
mmsr,4047,8.327726166461412
mnei,4048,7.6345789859014666
mobil,4049,4.320392981228941
mobile,4050,4.267283155914992
mode,4051,6.7182882540273114
model,4052,4.772378104971998
modem,4053,5.842819516673411
moderate,4054,6.5359666972333565
modern,4055,6.7182882540273114
modified,4056,6.3818160174060985
modify,4057,5.762776808999875
module,4058,6.7182882540273114
mogi,4059,7.6345789859014666
mois,4060,7.6345789859014666
molly,4061,4.995521656286208
mom,4062,6.025141073467366
moment,4063,5.2832037287379885
momentum,4064,6.025141073467366
mon,4065,5.688668836846153
monday,4066,3.422451388022982
money,4067,3.085979151401769
monga,4068,8.327726166461412
monica,4069,5.55513744422163
monitor,4070,4.744207228005301
monitoring,4071,6.248284624781576
montana,4072,6.5359666972333565
month,4073,1.9926719149633525
monthly,4074,4.023661073257242
moody,4075,7.229113877793302
moon,4076,6.3818160174060985
moopid,4077,8.327726166461412
moore,4078,5.842819516673411
moorer,4079,6.5359666972333565
moosq,4080,6.7182882540273114
mop,4081,4.614154099757104
mor,4082,6.025141073467366
moran,4083,6.7182882540273114
morgan,4084,4.499084769972317
morning,4085,3.5402344236793657
morris,4086,4.80136564184525
morrow,4087,7.229113877793302
mortar,4088,6.7182882540273114
mortgage,4089,5.149672336113466
moscoso,4090,5.619675965359201
moshou,4091,5.842819516673411
mother,4092,5.842819516673411
motor,4093,6.025141073467366
mountain,4094,7.229113877793302
mouse,4095,5.842819516673411
mouth,4096,6.5359666972333565
moval,4097,6.3818160174060985
move,4098,3.7027533531771404
moved,4099,4.320392981228941
movement,4100,5.842819516673411
mover,4101,6.941431805341521
movie,4102,4.893738961976265
moving,4103,4.960430336474937
mpeg,4104,7.229113877793302
mr,4105,5.929830893663041
msn,4106,6.130501589125192
mtbe,4107,5.031889300457083
mtg,4108,6.5359666972333565
mtr,4109,4.926528784799256
much,4110,3.344119544753075
mugabe,4111,6.941431805341521
muller,4112,6.941431805341521
mullet,4113,6.7182882540273114
multi,4114,5.2832037287379885
multilanguage,4115,5.929830893663041
multilingual,4116,6.5359666972333565
multimedia,4117,6.7182882540273114
multipart,4118,5.929830893663041
multiple,4119,4.716808253817187
munich,4120,7.229113877793302
municipal,4121,6.130501589125192
muscle,4122,5.031889300457083
museum,4123,6.941431805341521
music,4124,5.069629628439929
musicnetwork,4125,8.327726166461412
must,4126,3.4449242438750405
mutual,4127,5.762776808999875
mve,4128,6.5359666972333565
myorder,4129,6.5359666972333565
myrrh,4130,8.327726166461412
nachlinger,4131,7.229113877793302
nahou,4132,6.941431805341521
naked,4133,7.229113877793302
name,4134,2.9998499976718307
named,4135,5.929830893663041
nancy,4136,5.688668836846153
nascar,4137,6.7182882540273114
nasd,4138,6.941431805341521
nashville,4139,6.5359666972333565
nat,4140,5.619675965359201
nata,4141,6.5359666972333565
nathan,4142,5.236683713103096
nathaniel,4143,7.229113877793302
nation,4144,5.929830893663041
nationa,4145,6.3818160174060985
national,4146,4.831218604994931
nationwide,4147,6.248284624781576
native,4148,6.7182882540273114
natural,4149,3.6548973319995053
naturally,4150,6.5359666972333565
nature,4151,6.3818160174060985
nave,4152,7.6345789859014666
nax,4153,5.619675965359201
nbc,4154,6.7182882540273114
nbsp,4155,6.130501589125192
nd,4156,7.6345789859014666
neal,4157,4.338742119897137
near,4158,4.744207228005301
nearby,4159,6.5359666972333565
nearest,4160,6.7182882540273114
nearly,4161,5.688668836846153
neat,4162,7.229113877793302
necessarily,4163,6.7182882540273114
necessary,4164,3.6272458006689954
necx,4165,8.327726166461412
need,4166,1.5979020959719363
needed,4167,3.386083743852107
needham,4168,8.327726166461412
negative,4169,5.4373544085652465
negotiate,4170,6.248284624781576
negotiated,4171,5.55513744422163
negotiation,4172,5.688668836846153
neither,4173,5.331993892907421
nelson,4174,5.383287187294971
nemec,4175,7.6345789859014666
neon,4176,4.926528784799256
net,4177,3.1403403606206566
netherlands,4178,5.842819516673411
netscape,4179,6.5359666972333565
network,4180,4.638846712347475
networking,4181,6.3818160174060985
neuner,4182,6.025141073467366
neuweiler,4183,4.267283155914992
never,4184,3.6929971782317756
new,4185,1.9492999828098247
newest,4186,6.3818160174060985
newly,4187,6.3818160174060985
newpower,4188,8.327726166461412
news,4189,3.933277011788973
newsietter,4190,6.025141073467366
newsletter,4191,4.376482447879984
newspaper,4192,6.248284624781576
nexium,4193,6.3818160174060985
next,4194,2.8223946305290486
nfl,4195,7.229113877793302
ngo,4196,5.236683713103096
ngpl,4197,6.130501589125192
nguyen,4198,5.031889300457083
nica,4199,6.7182882540273114
nice,4200,5.4373544085652465
nicely,4201,6.941431805341521
niche,4202,6.5359666972333565
nicholie,4203,6.7182882540273114
nichols,4204,6.248284624781576
nick,4205,5.236683713103096
nickel,4206,6.941431805341521
niestrath,4207,6.7182882540273114
nigeria,4208,6.025141073467366
nigerian,4209,7.6345789859014666
night,4210,4.079230924412053
nightly,4211,6.941431805341521
nile,4212,6.941431805341521
nina,4213,7.229113877793302
nine,4214,5.619675965359201
ninety,4215,6.7182882540273114
nitrate,4216,8.327726166461412
nng,4217,6.7182882540273114
no,4218,6.3818160174060985
nobody,4219,6.025141073467366
nom,4220,2.2008569823472266
nomad,4221,6.7182882540273114
nomed,4222,5.842819516673411
nominal,4223,6.248284624781576
nominate,4224,4.566526050767849
nominated,4225,4.250188722555692
nominates,4226,5.2832037287379885
nominating,4227,6.3818160174060985
nomination,4228,2.430572298824671
nommensen,4229,5.383287187294971
nomore,4230,6.7182882540273114
noms,4231,3.019458469060207
nomso,4232,7.229113877793302
non,4233,4.320392981228941
none,4234,4.521063676691091
noon,4235,5.4373544085652465
norma,4236,5.842819516673411
normal,4237,4.831218604994931
normalization,4238,6.7182882540273114
normally,4239,5.494512822405196
north,4240,2.8102732699967037
northeast,4241,6.5359666972333565
norton,4242,5.236683713103096
notation,4243,8.327726166461412
note,4244,2.8470872431194203
notebook,4245,6.248284624781576
notebookplus,4246,6.7182882540273114
noted,4247,5.4373544085652465
nothing,4248,4.123033547070445
notice,4249,3.4298863665105
noticed,4250,5.108850341593211
notification,4251,4.664164520331765
notified,4252,4.690140006735025
notify,4253,4.499084769972317
noting,4254,6.248284624781576
nov,4255,4.302374475726262
novelty,4256,7.6345789859014666
november,4257,3.475695902541794
nowadays,4258,6.130501589125192
nowlan,4259,6.130501589125192
nt,4260,7.6345789859014666
number,4261,2.3849267913347107
numbered,4262,6.3818160174060985
numerous,4263,6.130501589125192
nut,4264,6.7182882540273114
oak,4265,5.55513744422163
oasis,4266,4.590056548178043
oba,4267,5.55513744422163
object,4268,6.3818160174060985
objective,4269,4.566526050767849
obligation,4270,5.2832037287379885
obscure,4271,6.7182882540273114
observation,4272,6.7182882540273114
obtain,4273,5.2832037287379885
obtained,4274,5.494512822405196
obtaining,4275,6.248284624781576
obvious,4276,6.3818160174060985
occasion,4277,6.5359666972333565
occidental,4278,6.5359666972333565
occur,4279,4.338742119897137
occured,4280,6.7182882540273114
occurred,4281,6.025141073467366
occurs,4282,6.3818160174060985
ocean,4283,5.331993892907421
oct,4284,4.45652515555352
octane,4285,6.248284624781576
october,4286,3.227859738637213
odd,4287,6.025141073467366
odin,4288,6.7182882540273114
oem,4289,5.331993892907421
oeol,4290,7.229113877793302
offer,4291,2.9116257642569914
offered,4292,5.494512822405196
offering,4293,4.395900533737086
offfers,4294,6.941431805341521
office,4295,3.0344213417369192
officer,4296,4.566526050767849
official,4297,4.926528784799256
officially,4298,6.3818160174060985
offset,4299,5.619675965359201
offshore,4300,5.2832037287379885
offsite,4301,6.941431805341521
offsystem,4302,5.619675965359201
often,4303,5.149672336113466
oil,4304,3.7633779749935754
okay,4305,5.108850341593211
oklahoma,4306,6.5359666972333565
old,4307,3.861818047806828
older,4308,6.3818160174060985
olinger,4309,6.7182882540273114
oliver,4310,6.5359666972333565
olsen,4311,5.55513744422163
olson,4312,6.130501589125192
olvera,4313,6.941431805341521
oma,4314,6.941431805341521
omaha,4315,6.5359666972333565
omega,4316,6.248284624781576
omit,4317,5.494512822405196
ondarza,4318,6.941431805341521
one,4319,2.0972447188829295
ongoing,4320,6.025141073467366
oniine,4321,6.7182882540273114
onl,4322,6.3818160174060985
online,4323,3.0244212584023358
onlook,4324,8.327726166461412
onto,4325,6.3818160174060985
ooking,4326,5.619675965359201
ooo,4327,6.941431805341521
open,4328,3.97101733977182
opened,4329,6.248284624781576
